collection_id,collection_id2,collection_name,mms_id,title,uri,url,handle
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209348802171,Controlling rapid innovation  : a case study of an e-business project / Suresh Cuganesan.,http://hdl.handle.net/1959.14/96916,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209348802171,1959.14/96916
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209348902171,Accelerated internationalization from the periphery / John A. Mathews.,http://hdl.handle.net/1959.14/98716,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209348902171,1959.14/98716
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209349002171,Mapping stakeholder perceptions for a third sector organization / Anne Fletcher ... [et al.].,http://hdl.handle.net/1959.14/99577,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209349002171,1959.14/99577
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209349102171,World industrial development in the 21st century  : catch-up strategies and the latecomer effect / John A. Mathews.,http://hdl.handle.net/1959.14/96188,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209349102171,1959.14/96188
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209349202171,Executive options plans and firm performance - bigger isn't better / Tyrone M. Carlin & G. William Ford & Ruiyan W. Huang.,http://hdl.handle.net/1959.14/97333,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209349202171,1959.14/97333
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209349302171,A framework for understanding the acceptability of rating agency methodologies / Nigel Finch.,http://hdl.handle.net/1959.14/97236,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209349302171,1959.14/97236
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209349502171,Driving privately financed projects in Australia  : what makes them tick? / Linda M. English and James Guthrie.,http://hdl.handle.net/1959.14/99587,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209349502171,1959.14/99587
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209349602171,National innovative capacity in East Asia / Mei-Chih Hu and John A. Mathews.,http://hdl.handle.net/1959.14/97221,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209349602171,1959.14/97221
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209349702171,"Empirical evidence on the use, size and cost of executive options schemes in Australia / Tyrone M. Carlin & Guy Ford.",http://hdl.handle.net/1959.14/97269,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209349702171,1959.14/97269
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209349802171,The Australian mining industry's sustainability reporting  : an examination of legitimation strategies / Kittiya Yongvanich and James Guthrie.,http://hdl.handle.net/1959.14/96136,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209349802171,1959.14/96136
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209349902171,"Managers, contracts and good faith  : challenging the community expectations myth / Tyrone M. Carlin.",http://hdl.handle.net/1959.14/97239,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209349902171,1959.14/97239
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209350002171,Strategizing in disequilibrium / John A. Mathews.,http://hdl.handle.net/1959.14/98948,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209350002171,1959.14/98948
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209350102171,Competitive advantages of the latecomer firm  : a resource-based account of catch-up strategies / John A. Mathews.,http://hdl.handle.net/1959.14/98846,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209350102171,1959.14/98846
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209350202171,Assertion versus evidence  : taking a closer look at implied good faith performance obligations in Australia / Tyrone M. Carlin.,http://hdl.handle.net/1959.14/97315,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209350202171,1959.14/97315
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209350302171,"Audit quality differences among Big 4 auditor[s]  : cases from Malaysia / Tyrone Carlin, Nigel Finch & Nur Hidayah Laili.",http://hdl.handle.net/1959.14/100470,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209350302171,1959.14/100470
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209350402171,"Portfolio management practices in Australia / Catherine P. Killen, Robert A. Hunt, Elko J. Kleinschmidt.",http://hdl.handle.net/1959.14/97224,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209350402171,1959.14/97224
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209350802171,"Reality or perception?  : the effect of actual and perceived performance on satisfaction and behavioral intention / Suzan Burton, Simon Sheather and John Roberts.",http://hdl.handle.net/1959.14/98942,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209350802171,1959.14/98942
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209351002171,Congruent risk measures in a banking firm / Guy Ford & Mark Young.,http://hdl.handle.net/1959.14/100455,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209351002171,1959.14/100455
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209351102171,Hosted CRM  : literature review and research questions / Francis A. Buttle.,http://hdl.handle.net/1959.14/97393,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209351102171,1959.14/97393
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209351502171,Self-management training (SMT)  : theoretical and empirical foundations for the development of a metamotivational and metavolitional intervention program / Hugo M. Kehr and Lutz von Rosenstiel.,http://hdl.handle.net/1959.14/98876,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209351502171,1959.14/98876
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209351702171,"Requirements and understandings for publishing academic research  : an insider view / James Guthrie, Lee Parker, Rob Gray.",http://hdl.handle.net/1959.14/98823,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209351702171,1959.14/98823
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209351802171,Strategizing by firms in the presence of markets for resources / John A. Mathews.,http://hdl.handle.net/1959.14/99192,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209351802171,1959.14/99192
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209351902171,"A supply-side perspective on extended performance reporting in the Australian Public Sector / by James Guthrie, Suresh Cuganesan and Christina Boedker.",http://hdl.handle.net/1959.14/97212,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209351902171,1959.14/97212
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209352002171,A model of the contemporary employment relationship  : the impact of ICT on work arrangements and the perceived value of human capital / Paul L. Nesbit.,http://hdl.handle.net/1959.14/96050,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209352002171,1959.14/96050
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209352102171,Effective leadership  : a cross cultural study of leadership behaviour / Peter Steane and Ma Jin Hua.,http://hdl.handle.net/1959.14/98810,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209352102171,1959.14/98810
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209352202171,"Modelling money as tokens / Andreas Furche, Ernestine M. A. Gross & Graham Wrightson.",http://hdl.handle.net/1959.14/93878,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209352202171,1959.14/93878
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209352302171,"Caught in an evaluatory trap  : a dilemma for public services under new public financial management / Olov Olson, Christopher Humphrey, James Guthrie.",http://hdl.handle.net/1959.14/98734,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209352302171,1959.14/98734
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209352402171,"Public sector performance reporting  : the intellectual capital question / James Guthrie, Tyrone M. Carlin & Kittiya Yongvanich.",http://hdl.handle.net/1959.14/100438,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209352402171,1959.14/100438
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209352502171,Internalisation of transport noise externalities  : activity disturbance pricing and implementation / Ernestine M. A. Gross.,http://hdl.handle.net/1959.14/94882,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209352502171,1959.14/94882
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209352602171,Managing the evolution of product line architectures / Louis J. M. Taborda.,http://hdl.handle.net/1959.14/99420,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209352602171,1959.14/99420
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209352902171,The development of the dynamic web interface between the online e-customer and the e-business / John Hamilton and Willem Selen.,http://hdl.handle.net/1959.14/99417,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209352902171,1959.14/99417
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209353202171,e-Connectivity as an enabler for dynamically networked supply chains  : exploratory research findings / Robert Ogulin & Willem Selen.,http://hdl.handle.net/1959.14/97287,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209353202171,1959.14/97287
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209353302171,"Understanding the ""how to"" of technological change in fast growing economies  : the case of electronics in Taiwan / John A. Mathews.",http://hdl.handle.net/1959.14/96288,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209353302171,1959.14/96288
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209353402171,The challenge of modelling entrepreneurial dynamics / Paul Davis.,http://hdl.handle.net/1959.14/97257,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209353402171,1959.14/97257
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209353602171,Extended performance reporting  : an examination of the Australian mining industry / Kittiya Yongvanich and James Guthrie.,http://hdl.handle.net/1959.14/95331,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209353602171,1959.14/95331
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209353702171,Suspicion where suspicion is due  : myths and rhetoric in the accrual budgeting tale / Tyrone M. Carlin.,http://hdl.handle.net/1959.14/93893,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209353702171,1959.14/93893
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209354002171,The need for a renewed integrated business paradigm to accompany e-business enabled demand chain management / Willem Selen.,http://hdl.handle.net/1959.14/99429,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209354002171,1959.14/99429
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209354102171,"The corporatisation of research in Australian higher education / Ruth Neumann, James Guthrie.",http://hdl.handle.net/1959.14/98719,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209354102171,1959.14/98719
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209354202171,Accrual accounting & financial reporting in the public sector  : reframing the debate / Tyrone M. Carlin.,http://hdl.handle.net/1959.14/93798,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209354202171,1959.14/93798
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209354402171,"Integrating implicit motives, explicit motives, and perceived abilities  : the compensatory model of work motivation and volition / Hugo M. Kehr.",http://hdl.handle.net/1959.14/94888,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209354402171,1959.14/94888
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209354602171,Emerging patterns of e-mail use by managers / Suzan Burton and Paul L. Nesbit.,http://hdl.handle.net/1959.14/98805,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209354602171,1959.14/98805
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209354702171,An analysis of student choice of teaching format / Suzan Burton & Paul L. Nesbit.,http://hdl.handle.net/1959.14/97188,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209354702171,1959.14/97188
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209354802171,Dragon multinationals  : new players in 21st century globalization / John A. Mathews.,http://hdl.handle.net/1959.14/97263,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209354802171,1959.14/97263
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209354902171,Australian public sector reform  : research and doctoral education in the context of the management of knowledge / Ruth Neumann and James Guthrie.,http://hdl.handle.net/1959.14/99536,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209354902171,1959.14/99536
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209355102171,Victoria's accrual output based budgeting system - delivering as promised?  : some empirical evidence / Tyrone M. Carlin.,http://hdl.handle.net/1959.14/93840,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209355102171,1959.14/93840
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209355202171,Where are all the shoppers?  : E-tailing lessons for the Asia Pacific / Suzan Burton.,http://hdl.handle.net/1959.14/98861,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209355202171,1959.14/98861
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209355602171,The distortion of expense ratios in Australian investment funds / Nigel Finch.,http://hdl.handle.net/1959.14/97327,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209355602171,1959.14/97327
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209355702171,Predictors of timely doctoral student completions by type of attendance  : the utility of a pragmatic approach / John Rodwell and Ruth Neumann.,http://hdl.handle.net/1959.14/94691,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209355702171,1959.14/94691
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209355802171,Marketing strategy and business performance of small construction firms in China / Yiming Tang and Yuli Zhang.,http://hdl.handle.net/1959.14/97200,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209355802171,1959.14/97200
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209356002171,Interactions of positive and negative self-regulatory fantasies predict future sales of insurance managers / Hugo M. Kehr.,http://hdl.handle.net/1959.14/95304,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209356002171,1959.14/95304
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209356102171,Using real options to value customer relationships / David P. Newton and Francis A. Buttle.,http://hdl.handle.net/1959.14/98826,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209356102171,1959.14/98826
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209356302171,Accountability and annual external reporting  : an analysis of New Zealand schools' performance disclosures / Stuart Tooley and James Guthrie.,http://hdl.handle.net/1959.14/93671,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209356302171,1959.14/93671
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209356402171,"Recent public-sector financial management change in Australia  : implementing the market model / Linda M. English, James Guthrie and Lee D. Parker.",http://hdl.handle.net/1959.14/99385,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209356402171,1959.14/99385
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209356802171,"External intellectual capital reporting  : contemporary evidence from Hong Kong and Australia / James Guthrie, Richard M. Petty & Federica Ricceri.",http://hdl.handle.net/1959.14/96038,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209356802171,1959.14/96038
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209356902171,Economic and non-financial performance indicators in universities  : the case of the Australian University System and the establishment of a performance driven university system / James Guthrie & Ruth Neumann.,http://hdl.handle.net/1959.14/96922,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209356902171,1959.14/96922
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209357002171,Issues relating to fee disclosure in Australian investment and superannuation funds / Nigel Finch.,http://hdl.handle.net/1959.14/97321,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209357002171,1959.14/97321
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209357102171,Output based budgeting and the management of performance / Tyrone M. Carlin.,http://hdl.handle.net/1959.14/95314,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209357102171,1959.14/95314
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209357302171,Review of prior IC research on measuring and reporting / Kittiya Yongvanich and James Guthrie.,http://hdl.handle.net/1959.14/96894,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209357302171,1959.14/96894
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209357402171,Sales force automation  : what do we know? / Francis A. Buttle.,http://hdl.handle.net/1959.14/97278,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209357402171,1959.14/97278
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209357502171,Annual external reporting by New Zealand secondary schools  : an assessment of accountability disclosures / Stuart Tooley and James Guthrie.,http://hdl.handle.net/1959.14/96276,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209357502171,1959.14/96276
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209357602171,Intellectual capital reporting  : content approaches to data collection / James Guthrie ... [et al.].,http://hdl.handle.net/1959.14/93748,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209357602171,1959.14/93748
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209357702171,Forms of market orientation in China  : a preliminary study / Yiming Tang [and] Yijin Tang.,http://hdl.handle.net/1959.14/99411,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209357702171,1959.14/99411
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209357902171,"Controversies in EVA implementation  : a case study of an Australian financial services organisation / Suresh Cuganesan, Clinton Free and Michael Briers.",http://hdl.handle.net/1959.14/93665,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209357902171,1959.14/93665
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209358002171,Strategy and the crystal cycle / John A. Mathews.,http://hdl.handle.net/1959.14/98879,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209358002171,1959.14/98879
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209358102171,Some empirical evidence on options holding concentration in Australian listed corporations / Tyrone M. Carlin & Guy Ford.,http://hdl.handle.net/1959.14/95338,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209358102171,1959.14/95338
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209358202171,The motivations for adopting sustainability disclosure / Nigel Finch.,http://hdl.handle.net/1959.14/97275,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209358202171,1959.14/97275
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209358302171,"Scenarios, organisations and people management in 2010 / Robin Kramar.",http://hdl.handle.net/1959.14/98840,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209358302171,1959.14/98840
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209358602171,"Internet use (and non-use)  : a comparison of Internet and alternative channel shopping by early web adopters / Suzan Burton, Sue Pulendran, Chris Sauer.",http://hdl.handle.net/1959.14/98713,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209358602171,1959.14/98713
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209358802171,National innovative capacity in East Asia / Mei-Chih Hu and John A. Mathews.,http://hdl.handle.net/1959.14/99198,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209358802171,1959.14/99198
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209358902171,Management competencies for successful customer retention / Lawrence Ang & Francis Buttle.,http://hdl.handle.net/1959.14/96241,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209358902171,1959.14/96241
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209359002171,"Towards an understanding of adequate capitalisation levels for a bank / Guy Ford, Mark Young.",http://hdl.handle.net/1959.14/96946,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209359002171,1959.14/96946
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209359202171,The release matrix for component-based software architectures / Louis J. Taborda.,http://hdl.handle.net/1959.14/95252,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209359202171,1959.14/95252
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209359302171,"Recent public sector financial management change in Australia  : implementing the market model / Linda M. English, James Guthrie and Lee D. Parker.",http://hdl.handle.net/1959.14/96928,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209359302171,1959.14/96928
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209359402171,"Rites of passage and the self-immolation of academic accounting labour : an essay exploring exclusivity vs. mutuality in accounting scholarship / Rob Gray, James Guthrie, Lee Parker.",http://hdl.handle.net/1959.14/98813,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209359402171,1959.14/98813
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209359702171,An e-enabled service value network for the pharmaceutical industry / John Hamilton & William Selen.,http://hdl.handle.net/1959.14/97293,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209359702171,1959.14/97293
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209359902171,Medicalising work behaviour  : the case of repetition strain injury / Robert Spillane.,http://hdl.handle.net/1959.14/98870,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209359902171,1959.14/98870
